186,品川区,大盛湯,品川区二葉２−４−４,03-3788-8477,15:00 - 23:00,金曜,35.604811,139.726141
187,品川区,ピース湯,品川区西大井６−１５−１６,03-3772-5281,15:30 - 24:30,月曜・祝日は営業,35.59986,139.715968
188,品川区,みどり湯,品川区西大井１−７−２６,03-3774-0744,14:45 - 24:00,火曜,35.600931,139.723907
189,品川区,東京浴場,品川区大井２−２２−１６,03-3771-4959,15:00 - 23:30,月曜,35.603563,139.728759
190,品川区,末広湯,品川区大井１−４２−４,03-3777-7084,15:00 - 24:00,水曜・祝日は前日休,35.604032,139.732235
191,品川区,日の出湯,品川区東大井２−２０−１,03-3761-1132,15:00 - 23:30,月曜,35.599487,139.739515
192,品川区,水神湯,品川区南大井６−９−１０,03-3761-1425,15:00 - 22:30,土曜,35.591564,139.733155
193,目黒区,文化浴泉,目黒区東山３−６−８,03-3792-4126,15:30 - 25:00 / 日曜は8:00 - 12:00も営業,月曜・祝日なら翌日休,35.649783,139.687281
194,目黒区,光明泉,目黒区上目黒１−６−１,03-3463-9793,15:00 - 25:00,不定休,35.645553,139.700282
195,目黒区,大黒湯,目黒区上目黒４−２５−１０,03-3712-2641,15:00 - 24:00,月曜,35.64178,139.689663
196,目黒区,寿湯,目黒区上目黒５−２７−１８,03-3713-3019,14:50 - 23:30 ,木曜・祝日は翌日休,35.641269,139.686648
197,目黒区,効明泉,目黒区祐天寺２−２０−３,03-3712-8238,16:00 - 23:30 ,９・１９・２９日・日曜・祝日は前日又は翌日休,35.635918,139.692858
198,目黒区,大塚湯,目黒区目黒４−２１−１９,03-3719-0451,15:00 - 23:00,土曜,35.633701,139.699005
199,目黒区,和泉湯,目黒区中町１−６−６,03-3712-0518,15:00 - 23:30,月曜,35.630969,139.700765
200,目黒区,不動浴場,目黒区下目黒３−２２−１９,03-3710-3680,15:30 - 23:30,金曜,35.629644,139.707591
201,目黒区,千代の湯,目黒区鷹番２−２０−３,03-3712-1271,15:30 - 25:00 / 日曜は13:00から営業,月曜,35.629531,139.686747
202,目黒区,旭湯,目黒区平町１−２５−２３,03-3717-2641,15:30 - 24:00,月曜,35.617136,139.677212
203,目黒区,みどり湯,目黒区緑が丘２−７−１４,03-3717-4516,14:15 - 24:00,木曜,35.609046,139.674069
